Date;Time;Thread ID;Log Type;Log Level;Message;
2025-02-19;21:22:24;1;General;Informational;============== LOGGER INITIALIZED FOR CabinetDataStore ============== ;
2025-02-19;21:22:24;1;Application;Informational;"Date: 19.02.2025 21:22:24.600; WhereItCameFrom: PatientForm; Message: Load Patients form"
2025-02-19;21:22:38;1;Application;Informational;"Date: 19.02.2025 21:22:38.104; WhereItCameFrom: srchButton_Click; Message: Patient found:"
2025-02-19;21:22:57;1;Application;Informational;"Date: 19.02.2025 21:22:57.048; WhereItCameFrom: srchButton_Click; Message: Patient found:"
2025-02-19;21:23:00;1;Application;Informational;"Date: 19.02.2025 21:23:00.915; WhereItCameFrom: srchButton_Click; Message: Patient found:"
2025-02-19;21:58:18;1;General;Informational;================================================================;
2025-02-19;21:58:18;1;General;Informational;============== LOGGER INITIALIZED FOR CabinetDataStore ============== ;
2025-02-19;21:58:18;1;Application;Informational;"Date: 19.02.2025 21:58:18.824; WhereItCameFrom: PatientForm; Message: Load Patients form"
2025-02-19;21:58:25;1;Application;Informational;"Date: 19.02.2025 21:58:25.339; WhereItCameFrom: srchButton_Click; Message: Patient found:"
2025-02-19;21:59:38;1;General;Informational;================================================================;
2025-02-19;21:59:38;1;General;Informational;============== LOGGER INITIALIZED FOR CabinetDataStore ============== ;
2025-02-19;21:59:38;1;Application;Informational;"Date: 19.02.2025 21:59:38.730; WhereItCameFrom: PatientForm; Message: Load Patients form"
2025-02-19;21:59:51;1;Application;Informational;"Date: 19.02.2025 21:59:51.184; WhereItCameFrom: srchButton_Click; Message: Patient found:"
2025-02-19;22:14:03;1;General;Informational;================================================================;
2025-02-19;22:14:03;1;General;Informational;============== LOGGER INITIALIZED FOR CabinetDataStore ============== ;
2025-02-19;22:14:04;1;Application;Informational;"Date: 19.02.2025 22:14:04.680; WhereItCameFrom: PatientForm; Message: Load Patients form"
2025-02-19;22:14:12;1;Application;Informational;"Date: 19.02.2025 22:14:12.284; WhereItCameFrom: srchButton_Click; Message: Patient found:"
2025-02-19;22:33:24;1;General;Informational;================================================================;
2025-02-19;22:33:24;1;General;Informational;============== LOGGER INITIALIZED FOR CabinetDataStore ============== ;
2025-02-19;22:33:24;1;Application;Informational;"Date: 19.02.2025 22:33:24.667; WhereItCameFrom: PatientForm; Message: Load Patients form"
2025-02-19;22:33:29;1;Application;Informational;"Date: 19.02.2025 22:33:29.542; WhereItCameFrom: srchButton_Click; Message: Patient found:"
